timestamp,hora,dia_semana,final_semana,turno,ocupacao,iluminacao_kwh,ar_condicionado_kwh,equipamentos_kwh,consumo_total_kwh
2025-01-08 04:00:00,4,2,0,Madrugada,6,0.25,0.25,0.65,1.0629732449819025
2025-01-08 04:15:00,4,2,0,Madrugada,12,0.25,0.25,0.8,1.2786287848004119
2025-01-08 04:30:00,4,2,0,Madrugada,10,0.25,0.25,0.75,1.3060306441323106
2025-01-08 04:45:00,4,2,0,Madrugada,10,0.25,0.25,0.75,1.1884371325502436
2025-01-08 05:00:00,5,2,0,Madrugada,1,0.25,0.25,0.525,1.0943878444980653
2025-01-08 05:15:00,5,2,0,Madrugada,14,0.25,0.25,0.85,1.509607973553315
2025-01-08 05:30:00,5,2,0,Madrugada,11,0.25,0.25,0.775,2.3291481111705945
2025-01-08 05:45:00,5,2,0,Madrugada,8,0.25,0.25,0.7,1.2901610914568407
2025-01-08 06:00:00,6,2,0,Madrugada,9,0.135,0.25,0.725,0.9026579111063616
2025-01-08 06:15:00,6,2,0,Madrugada,9,0.135,0.25,0.725,1.0670948073152149
2025-01-08 06:30:00,6,2,0,Madrugada,11,0.165,0.25,0.775,1.2084900816928976
2025-01-08 06:45:00,6,2,0,Madrugada,0,0.0,0.25,0.5,0.6447034921599692
2025-01-08 07:00:00,7,2,0,Manhã,12,0.18,0.25,0.8,1.2507649335404092
2025-01-08 07:15:00,7,2,0,Manhã,5,0.07500000000000001,0.25,0.625,1.055994055605915
2025-01-08 07:30:00,7,2,0,Manhã,6,0.09,0.25,0.65,0.8020439371989978
2025-01-08 07:45:00,7,2,0,Manhã,13,0.195,0.25,0.825,1.1510927134196152
2025-01-08 08:00:00,8,2,0,Manhã,32,0.48,1.9166666666666665,1.3,3.7151479937430847
2025-01-08 08:15:00,8,2,0,Manhã,27,0.405,1.8125,1.175,3.4385419729440048
2025-01-08 08:30:00,8,2,0,Manhã,29,0.43499999999999994,1.8541666666666667,1.225,3.5879747041576318
2025-01-08 08:45:00,8,2,0,Manhã,28,0.42000000000000004,1.8333333333333335,1.2,3.46442228122211
2025-01-08 09:00:00,9,2,0,Manhã,21,0.315,1.6875,1.025,3.073651240501581
2025-01-08 09:15:00,9,2,0,Manhã,30,0.44999999999999996,1.875,1.25,3.665348070854068
2025-01-08 09:30:00,9,2,0,Manhã,29,0.43499999999999994,1.8541666666666667,1.225,3.472720856489634
2025-01-08 09:45:00,9,2,0,Manhã,21,0.315,1.6875,1.025,2.966641391399358
2025-01-08 10:00:00,10,2,0,Manhã,39,0.585,2.0625,1.475,4.105649336906514
2025-01-08 10:15:00,10,2,0,Manhã,47,0.705,2.2291666666666665,1.675,4.6291154608944085
2025-01-08 10:30:00,10,2,0,Manhã,39,0.585,2.0625,1.475,4.0566726556798685
2025-01-08 10:45:00,10,2,0,Manhã,40,0.6000000000000001,2.083333333333333,1.5,4.1439576016860125
2025-01-08 11:00:00,11,2,0,Manhã,37,0.5549999999999999,2.0208333333333335,1.425,4.040603510384063
2025-01-08 11:15:00,11,2,0,Manhã,42,0.63,2.125,1.55,4.3207750781029715
2025-01-08 11:30:00,11,2,0,Manhã,47,0.705,2.2291666666666665,1.675,4.590632954385091
2025-01-08 11:45:00,11,2,0,Manhã,35,0.5249999999999999,1.979166666666667,1.375,3.705059735660402
2025-01-08 12:00:00,12,2,0,Manhã,40,0.6000000000000001,2.083333333333333,1.5,4.18298253413248
2025-01-08 12:15:00,12,2,0,Manhã,38,0.5700000000000001,2.0416666666666665,1.45,3.9646662699157624
2025-01-08 12:30:00,12,2,0,Manhã,35,0.5249999999999999,1.979166666666667,1.375,3.977474937187257
2025-01-08 12:45:00,12,2,0,Manhã,49,0.735,2.2708333333333335,1.725,4.699961218005482
2025-01-08 13:00:00,13,2,0,Tarde,26,0.39,1.7916666666666667,1.15,3.2320434610444146
2025-01-08 13:15:00,13,2,0,Tarde,28,0.42000000000000004,1.8333333333333335,1.2,3.4471790059453284
2025-01-08 13:30:00,13,2,0,Tarde,32,0.48,1.9166666666666665,1.3,3.8237366251758855
2025-01-08 13:45:00,13,2,0,Tarde,23,0.34500000000000003,1.7291666666666665,1.075,3.2122482515811286
2025-01-08 14:00:00,14,2,0,Tarde,38,0.5700000000000001,2.0416666666666665,1.45,4.08365838172726
2025-01-08 14:15:00,14,2,0,Tarde,40,0.6000000000000001,2.083333333333333,1.5,4.050723827428648
2025-01-08 14:30:00,14,2,0,Tarde,46,0.6900000000000001,2.208333333333333,1.65,4.710493343309965
2025-01-08 14:45:00,14,2,0,Tarde,49,0.735,2.2708333333333335,1.725,4.668670615929742
2025-01-08 15:00:00,15,2,0,Tarde,37,0.5549999999999999,2.0208333333333335,1.425,4.094211724620568
2025-01-08 15:15:00,15,2,0,Tarde,47,0.705,2.2291666666666665,1.675,4.576630378831525
2025-01-08 15:30:00,15,2,0,Tarde,46,0.6900000000000001,2.208333333333333,1.65,4.6320841205816565
2025-01-08 15:45:00,15,2,0,Tarde,40,0.6000000000000001,2.083333333333333,1.5,4.314020742920861
2025-01-08 16:00:00,16,2,0,Tarde,41,0.615,2.1041666666666665,1.525,4.30898039365742
2025-01-08 16:15:00,16,2,0,Tarde,45,0.675,2.1875,1.625,4.563085495975994
2025-01-08 16:30:00,16,2,0,Tarde,44,0.66,2.166666666666667,1.6,4.416822768051104
2025-01-08 16:45:00,16,2,0,Tarde,44,0.66,2.166666666666667,1.6,4.383270052459387
2025-01-08 17:00:00,17,2,0,Tarde,22,0.33,1.7083333333333335,1.05,3.102163202311915
2025-01-08 17:15:00,17,2,0,Tarde,26,0.39,1.7916666666666667,1.15,3.2976752160897447
2025-01-08 17:30:00,17,2,0,Tarde,33,0.495,1.9375,1.325,4.004220371081249
2025-01-08 17:45:00,17,2,0,Tarde,22,0.33,1.7083333333333335,1.05,2.9890975046842825
2025-01-08 18:00:00,18,2,0,Tarde,32,0.48,1.9166666666666665,1.3,3.796875188325707
2025-01-08 18:15:00,18,2,0,Tarde,32,0.48,1.9166666666666665,1.3,3.7483863501205676
2025-01-08 18:30:00,18,2,0,Tarde,21,0.315,1.6875,1.025,3.0504872208123937
2025-01-08 18:45:00,18,2,0,Tarde,31,0.46499999999999997,1.8958333333333333,1.275,3.783821943324717
2025-01-08 19:00:00,19,2,0,Noite,13,0.195,1.5208333333333335,0.825,2.5706710785934512
2025-01-08 19:15:00,19,2,0,Noite,9,0.135,1.4375,0.725,2.234009308025758
2025-01-08 19:30:00,19,2,0,Noite,3,0.045,1.3125,0.575,1.9616730377253406
2025-01-08 19:45:00,19,2,0,Noite,11,0.165,1.4791666666666667,0.775,2.400848839776144
2025-01-08 20:00:00,20,2,0,Noite,7,0.10500000000000001,0.25,0.675,1.0803284668816648
2025-01-08 20:15:00,20,2,0,Noite,12,0.18,0.25,0.8,1.31130736316295
2025-01-08 20:30:00,20,2,0,Noite,14,0.21000000000000002,0.25,0.85,1.224091205763593
2025-01-08 20:45:00,20,2,0,Noite,8,0.12,0.25,0.7,1.1895336118002815
2025-01-08 21:00:00,21,2,0,Noite,6,0.25,0.25,0.65,1.124510015513154
2025-01-08 21:15:00,21,2,0,Noite,0,0.25,0.25,0.5,1.0443613922682178
2025-01-08 21:30:00,21,2,0,Noite,2,0.25,0.25,0.55,1.1117030170320696
2025-01-08 21:45:00,21,2,0,Noite,12,0.25,0.25,0.8,1.336738869063063
2025-01-08 22:00:00,22,2,0,Noite,11,0.25,0.25,0.775,1.264089148234743
2025-01-08 22:15:00,22,2,0,Noite,13,0.25,0.25,0.825,1.2761402418007335
2025-01-08 22:30:00,22,2,0,Noite,8,0.25,0.25,0.7,1.1731005492696658
2025-01-08 22:45:00,22,2,0,Noite,14,0.25,0.25,0.85,1.5065171932528878
2025-01-08 23:00:00,23,2,0,Noite,11,0.25,0.25,0.775,1.188413356287094
2025-01-08 23:15:00,23,2,0,Noite,0,0.25,0.25,0.5,0.9280756662037034
2025-01-08 23:30:00,23,2,0,Noite,8,0.25,0.25,0.7,1.1236851176856286
2025-01-08 23:45:00,23,2,0,Noite,7,0.25,0.25,0.675,1.1885753879917667
2025-01-09 00:00:00,0,3,0,Madrugada,0,0.25,0.25,0.5,0.8475294550012193
2025-01-09 00:15:00,0,3,0,Madrugada,5,0.25,0.25,0.625,0.9896440143865607
2025-01-09 00:30:00,0,3,0,Madrugada,4,0.25,0.25,0.6,1.0739045167040744
2025-01-09 00:45:00,0,3,0,Madrugada,5,0.25,0.25,0.625,0.9962224554701762
2025-01-09 01:00:00,1,3,0,Madrugada,9,0.25,0.25,0.725,1.1043728690717198
2025-01-09 01:15:00,1,3,0,Madrugada,11,0.25,0.25,0.775,1.146973159063706
2025-01-09 01:30:00,1,3,0,Madrugada,12,0.25,0.25,0.8,1.2153388290866671
2025-01-09 01:45:00,1,3,0,Madrugada,12,0.25,0.25,0.8,1.3731246506670407
2025-01-09 02:00:00,2,3,0,Madrugada,12,0.25,0.25,0.8,1.3955707956121084
2025-01-09 02:15:00,2,3,0,Madrugada,14,0.25,0.25,0.85,1.5419000893218606
2025-01-09 02:30:00,2,3,0,Madrugada,4,0.25,0.25,0.6,1.288236185851348
2025-01-09 02:45:00,2,3,0,Madrugada,5,0.25,0.25,0.625,1.2036312709880448
2025-01-09 03:00:00,3,3,0,Madrugada,4,0.25,0.25,0.6,1.2027677674801032
2025-01-09 03:15:00,3,3,0,Madrugada,10,0.25,0.25,0.75,1.2631102090685917
2025-01-09 03:30:00,3,3,0,Madrugada,11,0.25,0.25,0.775,1.3269864852012268
2025-01-09 03:45:00,3,3,0,Madrugada,4,0.25,0.25,0.6,1.2943603048183172
2025-01-09 04:00:00,4,3,0,Madrugada,3,0.25,0.25,0.575,1.112121286805683
2025-01-09 04:15:00,4,3,0,Madrugada,2,0.25,0.25,0.55,1.165323857854524
2025-01-09 04:30:00,4,3,0,Madrugada,2,0.25,0.25,0.55,0.956564839142149
2025-01-09 04:45:00,4,3,0,Madrugada,3,0.25,0.25,0.575,1.0083761275741772
2025-01-09 05:00:00,5,3,0,Madrugada,8,0.25,0.25,0.7,1.2312069597794968
2025-01-09 05:15:00,5,3,0,Madrugada,1,0.25,0.25,0.525,1.039993167006339
2025-01-09 05:30:00,5,3,0,Madrugada,14,0.25,0.25,0.85,1.2880065812595105
2025-01-09 05:45:00,5,3,0,Madrugada,8,0.25,0.25,0.7,1.4407377583931218
2025-01-09 06:00:00,6,3,0,Madrugada,0,0.0,0.25,0.5,0.7672594103914866
2025-01-09 06:15:00,6,3,0,Madrugada,13,0.195,0.25,0.825,2.2063094906067606
2025-01-09 06:30:00,6,3,0,Madrugada,14,0.21000000000000002,0.25,0.85,1.3251618827360632
2025-01-09 06:45:00,6,3,0,Madrugada,14,0.21000000000000002,0.25,0.85,1.3125426702611636
2025-01-09 07:00:00,7,3,0,Manhã,0,0.0,0.25,0.5,0.7687802547891088
2025-01-09 07:15:00,7,3,0,Manhã,4,0.06,0.25,0.6,0.7506282984648966
2025-01-09 07:30:00,7,3,0,Manhã,5,0.07500000000000001,0.25,0.625,1.0791946696566865
2025-01-09 07:45:00,7,3,0,Manhã,5,0.07500000000000001,0.25,0.625,1.084882942043915
2025-01-09 08:00:00,8,3,0,Manhã,22,0.33,1.7083333333333335,1.05,3.2353654105369825
2025-01-09 08:15:00,8,3,0,Manhã,26,0.39,1.7916666666666667,1.15,3.3642098425202964
2025-01-09 08:30:00,8,3,0,Manhã,28,0.42000000000000004,1.8333333333333335,1.2,3.5195814393497846
2025-01-09 08:45:00,8,3,0,Manhã,30,0.44999999999999996,1.875,1.25,3.488377305199275
2025-01-09 09:00:00,9,3,0,Manhã,31,0.46499999999999997,1.8958333333333333,1.275,3.719123266193072
2025-01-09 09:15:00,9,3,0,Manhã,29,0.43499999999999994,1.8541666666666667,1.225,3.5393454373560607
2025-01-09 09:30:00,9,3,0,Manhã,27,0.405,1.8125,1.175,3.346459338436076
2025-01-09 09:45:00,9,3,0,Manhã,25,0.375,1.7708333333333335,1.125,3.3573078024974174
2025-01-09 10:00:00,10,3,0,Manhã,46,0.6900000000000001,2.208333333333333,1.65,4.638678236942443
2025-01-09 10:15:00,10,3,0,Manhã,42,0.63,2.125,1.55,4.311060883567493
2025-01-09 10:30:00,10,3,0,Manhã,46,0.6900000000000001,2.208333333333333,1.65,4.592171591346173
2025-01-09 10:45:00,10,3,0,Manhã,39,0.585,2.0625,1.475,4.019328298806644
2025-01-09 11:00:00,11,3,0,Manhã,42,0.63,2.125,1.55,4.429318343721436
2025-01-09 11:15:00,11,3,0,Manhã,44,0.66,2.166666666666667,1.6,4.336785347863177
2025-01-09 11:30:00,11,3,0,Manhã,46,0.6900000000000001,2.208333333333333,1.65,4.4777907685254155
2025-01-09 11:45:00,11,3,0,Manhã,38,0.5700000000000001,2.0416666666666665,1.45,4.06789823120972
2025-01-09 12:00:00,12,3,0,Manhã,44,0.66,2.166666666666667,1.6,4.5381182950885135
2025-01-09 12:15:00,12,3,0,Manhã,42,0.63,2.125,1.55,4.416394863321566
2025-01-09 12:30:00,12,3,0,Manhã,44,0.66,2.166666666666667,1.6,4.426184204476154
2025-01-09 12:45:00,12,3,0,Manhã,46,0.6900000000000001,2.208333333333333,1.65,4.625634669558714
2025-01-09 13:00:00,13,3,0,Tarde,21,0.315,1.6875,1.025,2.8585941550671103
2025-01-09 13:15:00,13,3,0,Tarde,31,0.46499999999999997,1.8958333333333333,1.275,3.563901334320378
2025-01-09 13:30:00,13,3,0,Tarde,31,0.46499999999999997,1.8958333333333333,1.275,3.565938289386973
2025-01-09 13:45:00,13,3,0,Tarde,24,0.36,1.75,1.1,3.3352212909759817
2025-01-09 14:00:00,14,3,0,Tarde,43,0.645,2.1458333333333335,1.575,4.431298749624134
2025-01-09 14:15:00,14,3,0,Tarde,38,0.5700000000000001,2.0416666666666665,1.45,4.080131944257126
2025-01-09 14:30:00,14,3,0,Tarde,45,0.675,2.1875,1.625,4.515673506382937
2025-01-09 14:45:00,14,3,0,Tarde,40,0.6000000000000001,2.083333333333333,1.5,4.340167260936346
2025-01-09 15:00:00,15,3,0,Tarde,49,0.735,2.2708333333333335,1.725,4.713815366682677
2025-01-09 15:15:00,15,3,0,Tarde,35,0.5249999999999999,1.979166666666667,1.375,3.7477599358132627
2025-01-09 15:30:00,15,3,0,Tarde,43,0.645,2.1458333333333335,1.575,4.474552851772864
2025-01-09 15:45:00,15,3,0,Tarde,35,0.5249999999999999,1.979166666666667,1.375,3.897350570387173
2025-01-09 16:00:00,16,3,0,Tarde,39,0.585,2.0625,1.475,4.2178671678165784
2025-01-09 16:15:00,16,3,0,Tarde,38,0.5700000000000001,2.0416666666666665,1.45,4.0571901859280155
2025-01-09 16:30:00,16,3,0,Tarde,47,0.705,2.2291666666666665,1.675,4.525297714296277
2025-01-09 16:45:00,16,3,0,Tarde,46,0.6900000000000001,2.208333333333333,1.65,4.588615505441631
2025-01-09 17:00:00,17,3,0,Tarde,32,0.48,1.9166666666666665,1.3,3.6976841737408095
2025-01-09 17:15:00,17,3,0,Tarde,32,0.48,1.9166666666666665,1.3,3.7151608949541073
2025-01-09 17:30:00,17,3,0,Tarde,33,0.495,1.9375,1.325,3.919157049411742
2025-01-09 17:45:00,17,3,0,Tarde,22,0.33,1.7083333333333335,1.05,2.9784630855948637
2025-01-09 18:00:00,18,3,0,Tarde,32,0.48,1.9166666666666665,1.3,3.7252585327142644
2025-01-09 18:15:00,18,3,0,Tarde,25,0.375,1.7708333333333335,1.125,3.188933664317466
2025-01-09 18:30:00,18,3,0,Tarde,21,0.315,1.6875,1.025,2.768445402687994
2025-01-09 18:45:00,18,3,0,Tarde,22,0.33,1.7083333333333335,1.05,3.0834368144311113
2025-01-09 19:00:00,19,3,0,Noite,4,0.06,1.3333333333333333,0.6,1.996435627033314
2025-01-09 19:15:00,19,3,0,Noite,14,0.21000000000000002,1.5416666666666667,0.85,2.6640188769617423
2025-01-09 19:30:00,19,3,0,Noite,8,0.12,1.4166666666666665,0.7,2.214912591808272
2025-01-09 19:45:00,19,3,0,Noite,1,0.015,1.2708333333333333,0.525,1.6619332978209358
2025-01-09 20:00:00,20,3,0,Noite,9,0.135,0.25,0.725,1.0277568422745136
2025-01-09 20:15:00,20,3,0,Noite,7,0.10500000000000001,0.25,0.675,1.1616958836686704
2025-01-09 20:30:00,20,3,0,Noite,13,0.195,0.25,0.825,1.1863372070709368
2025-01-09 20:45:00,20,3,0,Noite,1,0.015,0.25,0.525,0.9483225529692507
2025-01-09 21:00:00,21,3,0,Noite,10,0.25,0.25,0.75,1.3549984292571384
2025-01-09 21:15:00,21,3,0,Noite,12,0.25,0.25,0.8,1.2682219395663932
2025-01-09 21:30:00,21,3,0,Noite,4,0.25,0.25,0.6,1.0270920836897302
2025-01-09 21:45:00,21,3,0,Noite,6,0.25,0.25,0.65,1.2547912969130577
2025-01-09 22:00:00,22,3,0,Noite,7,0.25,0.25,0.675,1.150908875490638
2025-01-09 22:15:00,22,3,0,Noite,0,0.25,0.25,0.5,0.8454349860300041
2025-01-09 22:30:00,22,3,0,Noite,5,0.25,0.25,0.625,1.1812316620623258
2025-01-09 22:45:00,22,3,0,Noite,0,0.25,0.25,0.5,1.0417263447858187
2025-01-09 23:00:00,23,3,0,Noite,1,0.25,0.25,0.525,1.1387706202714778
2025-01-09 23:15:00,23,3,0,Noite,14,0.25,0.25,0.85,1.3849594999360297
2025-01-09 23:30:00,23,3,0,Noite,0,0.25,0.25,0.5,0.9450853022954283
2025-01-09 23:45:00,23,3,0,Noite,10,0.25,0.25,0.75,1.3769678839602133
2025-01-10 00:00:00,0,4,0,Madrugada,4,0.25,0.25,0.6,1.2366990432678844
2025-01-10 00:15:00,0,4,0,Madrugada,9,0.25,0.25,0.725,1.2483205963985209
2025-01-10 00:30:00,0,4,0,Madrugada,14,0.25,0.25,0.85,1.3560321914532973
2025-01-10 00:45:00,0,4,0,Madrugada,8,0.25,0.25,0.7,1.0676728976894894
2025-01-10 01:00:00,1,4,0,Madrugada,5,0.25,0.25,0.625,1.0642473657653524
2025-01-10 01:15:00,1,4,0,Madrugada,10,0.25,0.25,0.75,1.3260769641959353
2025-01-10 01:30:00,1,4,0,Madrugada,10,0.25,0.25,0.75,1.1942719699637299
2025-01-10 01:45:00,1,4,0,Madrugada,0,0.25,0.25,0.5,0.8543162130606677
2025-01-10 02:00:00,2,4,0,Madrugada,12,0.25,0.25,0.8,1.64958777896001
2025-01-10 02:15:00,2,4,0,Madrugada,0,0.25,0.25,0.5,0.8536594041573311
2025-01-10 02:30:00,2,4,0,Madrugada,1,0.25,0.25,0.525,1.2506751396434117
2025-01-10 02:45:00,2,4,0,Madrugada,8,0.25,0.25,0.7,1.169257655540174
2025-01-10 03:00:00,3,4,0,Madrugada,2,0.25,0.25,0.55,1.0415437000856191
2025-01-10 03:15:00,3,4,0,Madrugada,14,0.25,0.25,0.85,1.2827721727812402
2025-01-10 03:30:00,3,4,0,Madrugada,0,0.25,0.25,0.5,1.0782837164737893
2025-01-10 03:45:00,3,4,0,Madrugada,4,0.25,0.25,0.6,0.9560225786889917
2025-01-10 04:00:00,4,4,0,Madrugada,6,0.25,0.25,0.65,0.9659670963765827
2025-01-10 04:15:00,4,4,0,Madrugada,5,0.25,0.25,0.625,1.2860171529378606
2025-01-10 04:30:00,4,4,0,Madrugada,11,0.25,0.25,0.775,1.194602760119302
2025-01-10 04:45:00,4,4,0,Madrugada,0,0.25,0.25,0.5,1.0746088119539685
2025-01-10 05:00:00,5,4,0,Madrugada,4,0.25,0.25,0.6,0.9914543923103785
2025-01-10 05:15:00,5,4,0,Madrugada,14,0.25,0.25,0.85,1.4208421042894583
2025-01-10 05:30:00,5,4,0,Madrugada,4,0.25,0.25,0.6,1.268354649877845
2025-01-10 05:45:00,5,4,0,Madrugada,5,0.25,0.25,0.625,1.0722878614584883
2025-01-10 06:00:00,6,4,0,Madrugada,2,0.03,0.25,0.55,0.6366558893214019
2025-01-10 06:15:00,6,4,0,Madrugada,4,0.06,0.25,0.6,1.0788793913309904
2025-01-10 06:30:00,6,4,0,Madrugada,6,0.09,0.25,0.65,1.0826244321524892
2025-01-10 06:45:00,6,4,0,Madrugada,4,0.06,0.25,0.6,0.8626428766228691
2025-01-10 07:00:00,7,4,0,Manhã,4,0.06,0.25,0.6,0.8882047946731353
2025-01-10 07:15:00,7,4,0,Manhã,4,0.06,0.25,0.6,0.7989347803750313
2025-01-10 07:30:00,7,4,0,Manhã,9,0.135,0.25,0.725,1.252025693244196
2025-01-10 07:45:00,7,4,0,Manhã,9,0.135,0.25,0.725,1.0565284392189354
2025-01-10 08:00:00,8,4,0,Manhã,22,0.33,1.7083333333333335,1.05,2.9464624795785865
2025-01-10 08:15:00,8,4,0,Manhã,20,0.30000000000000004,1.6666666666666665,1.0,2.9880312548179138
2025-01-10 08:30:00,8,4,0,Manhã,24,0.36,1.75,1.1,3.123998663842146
2025-01-10 08:45:00,8,4,0,Manhã,33,0.495,1.9375,1.325,3.6544985424136893
2025-01-10 09:00:00,9,4,0,Manhã,28,0.42000000000000004,1.8333333333333335,1.2,3.4103234129571387
2025-01-10 09:15:00,9,4,0,Manhã,33,0.495,1.9375,1.325,3.7661355315500376
2025-01-10 09:30:00,9,4,0,Manhã,20,0.30000000000000004,1.6666666666666665,1.0,2.828555691075192
2025-01-10 09:45:00,9,4,0,Manhã,22,0.33,1.7083333333333335,1.05,3.226848225854566
2025-01-10 10:00:00,10,4,0,Manhã,47,0.705,2.2291666666666665,1.675,4.676882637873246
2025-01-10 10:15:00,10,4,0,Manhã,47,0.705,2.2291666666666665,1.675,4.572630367589394
2025-01-10 10:30:00,10,4,0,Manhã,38,0.5700000000000001,2.0416666666666665,1.45,3.971332318036967
2025-01-10 10:45:00,10,4,0,Manhã,48,0.72,2.25,1.7,4.661077454708334
2025-01-10 11:00:00,11,4,0,Manhã,35,0.5249999999999999,1.979166666666667,1.375,3.969110170742239
2025-01-10 11:15:00,11,4,0,Manhã,35,0.5249999999999999,1.979166666666667,1.375,3.953625069386635
2025-01-10 11:30:00,11,4,0,Manhã,42,0.63,2.125,1.55,4.410850430045118
2025-01-10 11:45:00,11,4,0,Manhã,36,0.54,2.0,1.4,3.8919622509019676
2025-01-10 12:00:00,12,4,0,Manhã,46,0.6900000000000001,2.208333333333333,1.65,4.2558408154136655
2025-01-10 12:15:00,12,4,0,Manhã,49,0.735,2.2708333333333335,1.725,4.855614453124958
2025-01-10 12:30:00,12,4,0,Manhã,42,0.63,2.125,1.55,4.288280385692764
2025-01-10 12:45:00,12,4,0,Manhã,41,0.615,2.1041666666666665,1.525,4.310783273213833
2025-01-10 13:00:00,13,4,0,Tarde,29,0.43499999999999994,1.8541666666666667,1.225,3.681089542130697
2025-01-10 13:15:00,13,4,0,Tarde,29,0.43499999999999994,1.8541666666666667,1.225,3.757607529990435
2025-01-10 13:30:00,13,4,0,Tarde,21,0.315,1.6875,1.025,2.962517852185918
2025-01-10 13:45:00,13,4,0,Tarde,25,0.375,1.7708333333333335,1.125,3.284229324049898
2025-01-10 14:00:00,14,4,0,Tarde,40,0.6000000000000001,2.083333333333333,1.5,4.320016979393878
2025-01-10 14:15:00,14,4,0,Tarde,37,0.5549999999999999,2.0208333333333335,1.425,3.9164054314810337
2025-01-10 14:30:00,14,4,0,Tarde,45,0.675,2.1875,1.625,4.429288840620957
2025-01-10 14:45:00,14,4,0,Tarde,36,0.54,2.0,1.4,3.8811961421541126
2025-01-10 15:00:00,15,4,0,Tarde,46,0.6900000000000001,2.208333333333333,1.65,4.545524301992531
2025-01-10 15:15:00,15,4,0,Tarde,35,0.5249999999999999,1.979166666666667,1.375,3.8571542986376697
2025-01-10 15:30:00,15,4,0,Tarde,40,0.6000000000000001,2.083333333333333,1.5,4.123953801107701
2025-01-10 15:45:00,15,4,0,Tarde,46,0.6900000000000001,2.208333333333333,1.65,4.451757591772707
2025-01-10 16:00:00,16,4,0,Tarde,39,0.585,2.0625,1.475,4.20369403283953
2025-01-10 16:15:00,16,4,0,Tarde,48,0.72,2.25,1.7,4.803783102096611
2025-01-10 16:30:00,16,4,0,Tarde,48,0.72,2.25,1.7,4.818271479417241
2025-01-10 16:45:00,16,4,0,Tarde,45,0.675,2.1875,1.625,4.4393926442615514
2025-01-10 17:00:00,17,4,0,Tarde,28,0.42000000000000004,1.8333333333333335,1.2,3.538705800559061
2025-01-10 17:15:00,17,4,0,Tarde,20,0.30000000000000004,1.6666666666666665,1.0,2.990299256939444
2025-01-10 17:30:00,17,4,0,Tarde,34,0.51,1.9583333333333333,1.35,3.7612661984720006
2025-01-10 17:45:00,17,4,0,Tarde,34,0.51,1.9583333333333333,1.35,3.891755155204153
2025-01-10 18:00:00,18,4,0,Tarde,26,0.39,1.7916666666666667,1.15,3.270006161262117
2025-01-10 18:15:00,18,4,0,Tarde,34,0.51,1.9583333333333333,1.35,3.7807156730551643
2025-01-10 18:30:00,18,4,0,Tarde,24,0.36,1.75,1.1,3.072327029749637
2025-01-10 18:45:00,18,4,0,Tarde,24,0.36,1.75,1.1,3.1635778902566773
2025-01-10 19:00:00,19,4,0,Noite,13,0.195,1.5208333333333335,0.825,2.566219454234792
2025-01-10 19:15:00,19,4,0,Noite,1,0.015,1.2708333333333333,0.525,1.9677267829010827
2025-01-10 19:30:00,19,4,0,Noite,10,0.15000000000000002,1.4583333333333335,0.75,2.322983788713165
2025-01-10 19:45:00,19,4,0,Noite,2,0.03,1.2916666666666667,0.55,1.7678497519579734
2025-01-10 20:00:00,20,4,0,Noite,6,0.09,0.25,0.65,1.1397368970934125
2025-01-10 20:15:00,20,4,0,Noite,5,0.07500000000000001,0.25,0.625,0.8995447562915782
2025-01-10 20:30:00,20,4,0,Noite,11,0.165,0.25,0.775,1.0151618343859135
2025-01-10 20:45:00,20,4,0,Noite,1,0.015,0.25,0.525,0.8033093735136785
2025-01-10 21:00:00,21,4,0,Noite,5,0.25,0.25,0.625,1.0925226526720826
2025-01-10 21:15:00,21,4,0,Noite,1,0.25,0.25,0.525,1.255039564268517
2025-01-10 21:30:00,21,4,0,Noite,1,0.25,0.25,0.525,1.0725366034347212
2025-01-10 21:45:00,21,4,0,Noite,1,0.25,0.25,0.525,1.0103657646345163
2025-01-10 22:00:00,22,4,0,Noite,13,0.25,0.25,0.825,1.2325502790744396
2025-01-10 22:15:00,22,4,0,Noite,14,0.25,0.25,0.85,1.3830166841192968
2025-01-10 22:30:00,22,4,0,Noite,10,0.25,0.25,0.75,1.3956709950061794
2025-01-10 22:45:00,22,4,0,Noite,2,0.25,0.25,0.55,1.0811814183477262
2025-01-10 23:00:00,23,4,0,Noite,14,0.25,0.25,0.85,1.2652570307882054
2025-01-10 23:15:00,23,4,0,Noite,1,0.25,0.25,0.525,1.0788806211751953
2025-01-10 23:30:00,23,4,0,Noite,3,0.25,0.25,0.575,1.0701393105127184
2025-01-10 23:45:00,23,4,0,Noite,8,0.25,0.25,0.7,1.2448613103318162
2025-01-11 00:00:00,0,5,1,Madrugada,0,0.25,0.25,0.5,0.9645192649815779
2025-01-11 00:15:00,0,5,1,Madrugada,3,0.25,0.25,0.575,1.0371704725738788
2025-01-11 00:30:00,0,5,1,Madrugada,1,0.25,0.25,0.525,0.9832220202568219
2025-01-11 00:45:00,0,5,1,Madrugada,2,0.25,0.25,0.55,1.1442238151497361
2025-01-11 01:00:00,1,5,1,Madrugada,0,0.25,0.25,0.5,0.9631774724758908
2025-01-11 01:15:00,1,5,1,Madrugada,4,0.25,0.25,0.6,1.0540269268625775
2025-01-11 01:30:00,1,5,1,Madrugada,4,0.25,0.25,0.6,1.0057934098437635
2025-01-11 01:45:00,1,5,1,Madrugada,3,0.25,0.25,0.575,1.1204013801716768
